b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),eta_u,r,b/h,L/h,axial_flag,section_family
140.0,140.0,70.0,4.5,0.0,374.2,28.0,420.0,0.0,0.0,1275.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.857057118629846,38.06295209023589,12.370721552375558,0.1522498094277216,0.0,0.0,0.0,1455.615174396811,0.8761244197172295,-0.12387558028277046,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,374.2,28.0,420.0,0.0,0.0,1294.5,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.857057118629846,38.06295209023589,12.370721552375558,0.1522498094277216,0.0,0.0,0.0,1455.615174396811,0.8893147191436946,-0.11068528085630536,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,374.2,39.0,420.0,0.0,0.0,1406.4,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.051220495426556,38.06295209023589,12.370721552375558,0.1571178873170503,0.0,0.0,0.0,1603.8755710995106,0.8768760029407179,-0.12312399705928212,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,374.2,39.0,420.0,0.0,0.0,1405.0,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.051220495426556,38.06295209023589,12.370721552375558,0.1571178873170503,0.0,0.0,0.0,1603.8755710995106,0.8760031172722615,-0.12399688272773846,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,374.2,52.0,420.0,0.0,0.0,1524.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.538415371569917,38.06295209023589,12.370721552375558,0.16274094357331806,0.0,0.0,0.0,1779.0924035663377,0.8567851770624251,-0.14321482293757493,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,374.2,52.0,420.0,0.0,0.0,1530.4,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.538415371569917,38.06295209023589,12.370721552375558,0.16274094357331806,0.0,0.0,0.0,1779.0924035663377,0.8602138916068591,-0.13978610839314087,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,28.0,420.0,0.0,0.0,1646.7,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,3.534291128310411,47.08535682140619,12.370721552375558,0.16507580469864436,0.0,0.0,0.0,1711.1965855061212,0.9623090730472413,-0.03769092695275866,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,28.0,420.0,0.0,0.0,1662.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,3.534291128310411,47.08535682140619,12.370721552375558,0.16507580469864436,0.0,0.0,0.0,1711.1965855061212,0.9714255007751438,-0.02857449922485622,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,39.0,420.0,0.0,0.0,1763.9,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.537439784427987,47.08535682140619,12.370721552375558,0.1691739003605942,0.0,0.0,0.0,1859.456982208821,0.9486102754066887,-0.05138972459331126,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,39.0,420.0,0.0,0.0,1753.8,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.537439784427987,47.08535682140619,12.370721552375558,0.1691739003605942,0.0,0.0,0.0,1859.456982208821,0.9431785821238452,-0.0568214178761548,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,52.0,420.0,0.0,0.0,1865.2,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.9030798383209901,47.08535682140619,12.370721552375558,0.17403835712838975,0.0,0.0,0.0,2034.673814675648,0.9167071333727936,-0.08329286662720636,1.0,3.0,axial,circular
140.0,140.0,70.0,4.5,0.0,462.9,52.0,420.0,0.0,0.0,1871.6,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.9030798383209901,47.08535682140619,12.370721552375558,0.17403835712838975,0.0,0.0,0.0,2034.673814675648,0.9198526006972553,-0.08014739930274473,1.0,3.0,axial,circular
216.3,216.3,108.15,8.2,0.0,381.1,41.0,648.9,0.0,0.0,3788.4,0.5,26.37804878048781,31384.51846334367,8021.523464061304,99.95,12.04702103567736,1.0,2.3757267112479052,45.93416424909097,12.426853929062675,0.1582223282830062,0.0,0.0,0.0,4343.767849150854,0.8721460565026695,-0.12785394349733048,1.0,2.9999999999999996,axial,circular
216.3,216.3,108.15,8.2,0.0,381.1,41.0,648.9,0.0,0.0,3800.3,0.5,26.37804878048781,31384.51846334367,8021.523464061304,99.95,12.04702103567736,1.0,2.3757267112479052,45.93416424909097,12.426853929062675,0.1582223282830062,0.0,0.0,0.0,4343.767849150854,0.874885613590723,-0.12511438640927697,1.0,2.9999999999999996,axial,circular
190.7,190.7,95.35,5.3,0.0,382.5,41.0,572.1,0.0,0.0,2530.3,0.5,35.9811320754717,25475.182681941267,4661.608226729597,90.05,7.8930369351681975,1.0,1.7071278493075097,33.52678098502871,12.326339205265008,0.15990648412511935,0.0,0.0,0.0,2827.547636683663,0.8948744018218223,-0.10512559817817768,1.0,3.0000000000000004,axial,circular
190.7,190.7,95.35,5.3,0.0,382.5,41.0,572.1,0.0,0.0,2544.8,0.5,35.9811320754717,25475.182681941267,4661.608226729597,90.05,7.8930369351681975,1.0,1.7071278493075097,33.52678098502871,12.326339205265008,0.15990648412511935,0.0,0.0,0.0,2827.547636683663,0.9000025205533626,-0.0999974794466374,1.0,3.0000000000000004,axial,circular
216.3,216.3,108.15,4.5,0.0,371.9,41.0,648.9,0.0,0.0,2740.4,0.5,48.06666666666667,33751.14304114594,4549.548041863567,103.65,6.765074239857668,1.0,1.2227061355221294,24.273334392697215,12.251325851856604,0.16045069326619604,0.0,0.0,0.0,3075.773781456044,0.8909627933373953,-0.10903720666260475,1.0,2.9999999999999996,axial,circular
216.3,216.3,108.15,4.5,0.0,371.9,41.0,648.9,0.0,0.0,2751.2,0.5,48.06666666666667,33751.14304114594,4549.548041863567,103.65,6.765074239857668,1.0,1.2227061355221294,24.273334392697215,12.251325851856604,0.16045069326619604,0.0,0.0,0.0,3075.773781456044,0.8944741048860901,-0.10552589511390986,1.0,2.9999999999999996,axial,circular
168.0,168.0,84.0,6.0,0.0,496.4,30.0,672.0,0.0,0.0,3096.0,0.5,28.0,19113.449704440303,4578.371940710721,78.0,8.840895040036813,1.0,3.963533299871073,56.26436279325992,16.54112286476892,0.22752907338526163,0.0,0.0,0.0,2846.1073225020104,1.0878015651490995,0.08780156514909954,1.0,4.0,axial,circular
219.0,219.0,109.5,6.0,0.0,496.4,30.0,876.0,0.0,0.0,4200.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,2.9820432906764607,42.87873005038305,16.429628061098065,0.2266248424840519,0.0,0.0,0.0,4020.293910939276,1.0446997391339328,0.04469973913393277,1.0,4.0,axial,circular
168.0,168.0,84.0,6.0,0.0,496.4,40.0,672.0,0.0,0.0,3346.0,0.5,28.0,19113.449704440303,4578.371940710721,78.0,8.840895040036813,1.0,2.9726499749033044,56.26436279325992,16.54112286476892,0.23186522336182588,0.0,0.0,0.0,3037.241819546414,1.101657424333666,0.10165742433366609,1.0,4.0,axial,circular
219.0,219.0,109.5,6.0,0.0,496.4,40.0,876.0,0.0,0.0,4400.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,2.2365324680073457,42.87873005038305,16.429628061098065,0.2318532805965637,0.0,0.0,0.0,4356.829169973448,1.0099087727203255,0.009908772720325532,1.0,4.0,axial,circular
168.0,168.0,84.0,6.0,0.0,496.4,50.0,672.0,0.0,0.0,3450.0,0.5,28.0,19113.449704440303,4578.371940710721,78.0,8.840895040036813,1.0,2.378119979922644,56.26436279325992,16.54112286476892,0.23626900618291746,0.0,0.0,0.0,3228.3763165908167,1.0686486523489365,0.06864865234893647,1.0,4.0,axial,circular
219.0,219.0,109.5,6.0,0.0,496.4,50.0,876.0,0.0,0.0,4700.0,0.5,36.5,33653.52590341726,6065.044588712244,103.5,8.940267043139897,1.0,1.7892259744058765,42.87873005038305,16.429628061098065,0.2370984383960075,0.0,0.0,0.0,4693.364429007622,1.001413819679411,0.0014138196794108993,1.0,4.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,378.0,0.0,0.0,1535.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,14.538734848807085,0.19553453556955147,0.0,0.0,0.0,1376.8865580474976,1.1148340370006344,0.11483403700063444,1.0,3.5,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,378.0,0.0,0.0,1578.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,14.538734848807085,0.19553453556955147,0.0,0.0,0.0,1376.8865580474976,1.1460639155615642,0.14606391556156417,1.0,3.5,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,378.0,0.0,0.0,1518.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,14.538734848807085,0.19553453556955147,0.0,0.0,0.0,1376.8865580474976,1.102487340825383,0.10248734082538302,1.0,3.5,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,756.0,0.0,0.0,1286.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,29.07746969761417,0.39106907113910294,0.0,0.0,0.0,1376.8865580474976,0.9339912518454826,-0.0660087481545174,1.0,7.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,756.0,0.0,0.0,1280.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,29.07746969761417,0.39106907113910294,0.0,0.0,0.0,1376.8865580474976,0.9296335943718644,-0.07036640562813556,1.0,7.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,1188.0,0.0,0.0,1194.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,45.693166667679414,0.614537111790019,0.0,0.0,0.0,1376.8865580474976,0.8671738372500049,-0.13282616274999515,1.0,11.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,1188.0,0.0,0.0,1232.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,45.693166667679414,0.614537111790019,0.0,0.0,0.0,1376.8865580474976,0.8947723345829195,-0.10522766541708051,1.0,11.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,1620.0,0.0,0.0,974.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,62.30886363774465,0.8380051524409349,0.0,0.0,0.0,1376.8865580474976,0.7073930632173406,-0.29260693678265937,1.0,15.0,axial,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,1620.0,0.0,0.0,1018.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,62.30886363774465,0.8380051524409349,0.0,0.0,0.0,1376.8865580474976,0.7393492180238734,-0.26065078197612657,1.0,15.0,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,0.0,0.0,2273.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.0,0.0,0.0,2016.4131301507991,1.1272491564414737,0.12724915644147372,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,0.0,0.0,2158.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.0,0.0,0.0,2016.4131301507991,1.0702171929611528,0.07021719296115281,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,0.0,0.0,2253.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.0,0.0,0.0,2016.4131301507991,1.1173305540970702,0.11733055409707016,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,13.3,13.3,1540.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.1,1.0,0.8545254554488418,2016.4131301507991,0.7637323805190803,-0.23626761948091968,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,13.3,13.3,1593.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.1,1.0,0.8545254554488418,2016.4131301507991,0.79001667673175,-0.20998332326824998,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,26.6,26.6,1173.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.2,1.0,1.7090509108976837,2016.4131301507991,0.5817260274992735,-0.4182739725007265,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,26.6,26.6,1167.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.2,1.0,1.7090509108976837,2016.4131301507991,0.5787504467959524,-0.42124955320404756,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,39.9,39.9,1001.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.3,1.0,2.5635763663465254,2016.4131301507991,0.4964260473374022,-0.5035739526625977,1.0,3.4962406015037595,eccentric,circular
133.0,133.0,66.5,4.7,0.0,352.0,84.7,465.0,39.9,39.9,990.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.9841261617136053,39.46536377538449,14.453692534668727,0.2002733838679587,0.3,1.0,2.5635763663465254,2016.4131301507991,0.4909708160479802,-0.5090291839520198,1.0,3.4962406015037595,eccentric,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,756.0,13.3,13.3,889.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,29.07746969761417,0.39106907113910294,0.12314814814814816,1.0,1.062465981236623,1376.8865580474976,0.645659582341084,-0.354340417658916,1.0,7.0,eccentric,circular
108.0,108.0,54.0,4.5,0.0,358.0,77.4,1620.0,13.3,13.3,682.0,0.5,24.0,7697.687399458391,2181.8032215905537,49.5,6.577977273970184,1.0,1.3109839479022218,47.574057860228805,62.30886363774465,0.8380051524409349,0.12314814814814816,1.0,1.062465981236623,1376.8865580474976,0.49532039950125906,-0.5046796004987409,1.0,15.0,eccentric,circular
87.38,87.38,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,450.0,0.0,34.952,6786.464399999999,823.8,46.47793789266416,2.7401725443747083,0.33333333333333337,1.0999337311925632,4.913034493022699,29.68435921642315,0.289710547401829,0.0,0.0,0.0,393.18855279599995,1.1444890671409649,0.14448906714096488,1.0,8.583199816891737,axial,square
87.38,87.38,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,450.0,0.0,34.952,6786.464399999999,823.8,46.47793789266416,2.7401725443747083,0.33333333333333337,1.0999337311925632,4.913034493022699,29.68435921642315,0.289710547401829,0.0,0.0,0.0,393.18855279599995,1.1444890671409649,0.14448906714096488,1.0,8.583199816891737,axial,square
87.38,87.38,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,450.0,0.0,34.952,6786.464399999999,823.8,46.47793789266416,2.7401725443747083,0.33333333333333337,1.0999337311925632,4.913034493022699,29.68435921642315,0.289710547401829,0.0,0.0,0.0,393.18855279599995,1.1444890671409649,0.14448906714096488,1.0,8.583199816891737,axial,square
125.66,125.66,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,594.0,0.0,50.263999999999996,14558.835599999999,1206.6,68.07511515087228,2.764803055417886,0.33333333333333337,0.7509741486461409,3.3845004023501084,20.6590698043559,0.21065696846058643,0.0,0.0,0.0,703.3282742039999,0.8445558379865598,-0.15544416201344025,1.0,5.968486391851027,axial,square
125.66,125.66,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,594.0,0.0,50.263999999999996,14558.835599999999,1206.6,68.07511515087228,2.764803055417886,0.33333333333333337,0.7509741486461409,3.3845004023501084,20.6590698043559,0.21065696846058643,0.0,0.0,0.0,703.3282742039999,0.8445558379865598,-0.15544416201344025,1.0,5.968486391851027,axial,square
125.66,125.66,0.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,594.0,0.0,50.263999999999996,14558.835599999999,1206.6,68.07511515087228,2.764803055417886,0.33333333333333337,0.7509741486461409,3.3845004023501084,20.6590698043559,0.21065696846058643,0.0,0.0,0.0,703.3282742039999,0.8445558379865598,-0.15544416201344025,1.0,5.968486391851027,axial,square
111.25,111.25,55.625,2.5,0.0,250.0,27.59,750.0,0.0,0.0,526.0,0.5,44.5,8866.408953979006,1295.879497305275,53.125,3.749923123421894,1.0,1.3243572950376734,17.646697051397148,27.572238958962263,0.30302644285574176,0.0,0.0,0.0,568.5940973665995,0.9250887450927281,-0.07491125490727191,1.0,6.741573033707865,axial,circular
111.25,111.25,55.625,2.5,0.0,250.0,27.59,750.0,0.0,0.0,526.0,0.5,44.5,8866.408953979006,1295.879497305275,53.125,3.749923123421894,1.0,1.3243572950376734,17.646697051397148,27.572238958962263,0.30302644285574176,0.0,0.0,0.0,568.5940973665995,0.9250887450927281,-0.07491125490727191,1.0,6.741573033707865,axial,circular
111.25,111.25,55.625,2.5,0.0,250.0,27.59,750.0,0.0,0.0,526.0,0.5,44.5,8866.408953979006,1295.879497305275,53.125,3.749923123421894,1.0,1.3243572950376734,17.646697051397148,27.572238958962263,0.30302644285574176,0.0,0.0,0.0,568.5940973665995,0.9250887450927281,-0.07491125490727191,1.0,6.741573033707865,axial,circular
160.0,160.0,80.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,1153.0,0.5,64.0,18869.190875623695,1887.997892649019,77.5,3.784798051814988,1.0,0.9066434653167567,12.209025973596736,19.05112454339414,0.21622224969064507,0.0,0.0,0.0,992.6004494207124,1.1615952830495873,0.16159528304958726,1.0,4.6875,axial,circular
160.0,160.0,80.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,1153.0,0.5,64.0,18869.190875623695,1887.997892649019,77.5,3.784798051814988,1.0,0.9066434653167567,12.209025973596736,19.05112454339414,0.21622224969064507,0.0,0.0,0.0,992.6004494207124,1.1615952830495873,0.16159528304958726,1.0,4.6875,axial,circular
160.0,160.0,80.0,2.5,0.0,250.0,27.59,750.0,0.0,0.0,1153.0,0.5,64.0,18869.190875623695,1887.997892649019,77.5,3.784798051814988,1.0,0.9066434653167567,12.209025973596736,19.05112454339414,0.21622224969064507,0.0,0.0,0.0,992.6004494207124,1.1615952830495873,0.16159528304958726,1.0,4.6875,axial,circular
60.0,60.0,30.0,1.87,0.0,282.0,85.2,180.0,0.0,0.0,312.0,0.5,32.0855614973262,2485.932527848377,514.1363396175634,28.13,2.772290849492329,1.0,0.6845394440524277,27.791895469492953,12.360916339796931,0.16591954040114085,0.0,0.0,0.0,356.7878991448346,0.8744691194623352,-0.1255308805376648,1.0,3.0,axial,circular
60.0,60.0,30.0,1.87,0.0,282.0,85.2,180.0,0.0,0.0,320.0,0.5,32.0855614973262,2485.932527848377,514.1363396175634,28.13,2.772290849492329,1.0,0.6845394440524277,27.791895469492953,12.360916339796931,0.16591954040114085,0.0,0.0,0.0,356.7878991448346,0.8968914045767541,-0.10310859542324591,1.0,3.0,axial,circular
100.0,100.0,50.0,1.87,0.0,282.0,85.2,300.0,0.0,0.0,822.0,0.5,53.475935828877,7277.48964310353,877.5452091290467,48.13,2.819271002036892,1.0,0.39911441812257975,16.51847958808235,12.227825040488856,0.17693094056110525,0.0,0.0,0.0,867.5098665668119,0.9475396553736984,-0.05246034462630156,1.0,3.0,axial,circular
100.0,100.0,50.0,1.87,0.0,282.0,85.2,300.0,0.0,0.0,845.0,0.5,53.475935828877,7277.48964310353,877.5452091290467,48.13,2.819271002036892,1.0,0.39911441812257975,16.51847958808235,12.227825040488856,0.17693094056110525,0.0,0.0,0.0,867.5098665668119,0.9740523221298968,-0.025947677870103214,1.0,3.0,axial,circular
150.0,150.0,75.0,1.87,0.0,282.0,85.2,450.0,0.0,0.0,1701.0,0.5,80.2139037433155,16801.227772460985,1331.8062960184018,73.13,2.843179547156467,1.0,0.2623672103710594,10.963717110599259,12.155708727545035,0.18558442865428276,0.0,0.0,0.0,1807.0339816908654,0.9413215342017819,-0.058678465798218116,1.0,3.0,axial,circular
150.0,150.0,75.0,1.87,0.0,282.0,85.2,450.0,0.0,0.0,1670.0,0.5,80.2139037433155,16801.227772460985,1331.8062960184018,73.13,2.843179547156467,1.0,0.2623672103710594,10.963717110599259,12.155708727545035,0.18558442865428276,0.0,0.0,0.0,1807.0339816908654,0.9241663504508969,-0.0758336495491031,1.0,3.0,axial,circular
200.0,200.0,100.0,1.87,0.0,282.0,85.2,600.0,0.0,0.0,2783.0,0.5,106.951871657754,30251.956718805683,1786.0673829077568,98.13,2.8552454835356116,1.0,0.19541319371792804,8.205230065800903,12.118229458024272,0.1912584518326047,0.0,0.0,0.0,3081.137714422232,0.9032377835542031,-0.09676221644579686,1.0,3.0,axial,circular
200.0,200.0,100.0,1.87,0.0,282.0,85.2,600.0,0.0,0.0,2824.0,0.5,106.951871657754,30251.956718805683,1786.0673829077568,98.13,2.8552454835356116,1.0,0.19541319371792804,8.205230065800903,12.118229458024272,0.1912584518326047,0.0,0.0,0.0,3081.137714422232,0.9165445565063132,-0.08345544349368683,1.0,3.0,axial,circular
250.0,250.0,125.0,1.87,0.0,282.0,85.2,750.0,0.0,0.0,3950.0,0.5,133.6898395721925,47629.67648213762,2240.3284697971117,123.13,2.862522001249829,1.0,0.15568385602174364,6.555926292150181,12.095282112119984,0.19526409633773165,0.0,0.0,0.0,4689.82106476091,0.8422496179396075,-0.1577503820603925,1.0,3.0,axial,circular
250.0,250.0,125.0,1.87,0.0,282.0,85.2,750.0,0.0,0.0,4102.0,0.5,133.6898395721925,47629.67648213762,2240.3284697971117,123.13,2.862522001249829,1.0,0.15568385602174364,6.555926292150181,12.095282112119984,0.19526409633773165,0.0,0.0,0.0,4689.82106476091,0.8746602361489291,-0.12533976385107093,1.0,3.0,axial,circular
60.0,60.0,30.0,2.0,0.0,404.0,85.2,180.0,0.0,0.0,427.0,0.5,30.0,2463.0086404143976,547.575252183584,28.0,2.9563986309715453,1.0,1.0541918317141736,42.656608818303724,12.38255945238862,0.1789895431498131,0.0,0.0,0.0,431.0687380454746,0.9905612778511315,-0.009438722148868539,1.0,3.0,axial,circular
60.0,60.0,30.0,2.0,0.0,404.0,85.2,180.0,0.0,0.0,415.0,0.5,30.0,2463.0086404143976,547.575252183584,28.0,2.9563986309715453,1.0,1.0541918317141736,42.656608818303724,12.38255945238862,0.1789895431498131,0.0,0.0,0.0,431.0687380454746,0.962723490183184,-0.03727650981681596,1.0,3.0,axial,circular
100.0,100.0,50.0,2.0,0.0,404.0,85.2,300.0,0.0,0.0,930.0,0.5,50.0,7238.229473870883,936.2478398964006,48.0,3.00996905857955,1.0,0.6133385351273465,25.33390624304455,12.242392574059092,0.1864931185765161,0.0,0.0,0.0,994.9412784919451,0.9347285313256094,-0.0652714686743906,1.0,3.0,axial,circular
100.0,100.0,50.0,2.0,0.0,404.0,85.2,300.0,0.0,0.0,920.0,0.5,50.0,7238.229473870883,936.2478398964006,48.0,3.00996905857955,1.0,0.6133385351273465,25.33390624304455,12.242392574059092,0.1864931185765161,0.0,0.0,0.0,994.9412784919451,0.9246776869027534,-0.07532231309724657,1.0,3.0,axial,circular
150.0,150.0,75.0,2.0,0.0,404.0,85.2,450.0,0.0,0.0,1870.0,0.5,75.0,16741.54725098001,1422.0885745374212,73.0,3.0372596317376264,1.0,0.4027845695290438,16.808943715369878,12.16596154107802,0.19273648137408977,0.0,0.0,0.0,2000.9036098966149,0.9345777531465503,-0.06542224685344966,1.0,3.0,axial,circular
150.0,150.0,75.0,2.0,0.0,404.0,85.2,450.0,0.0,0.0,1743.0,0.5,75.0,16741.54725098001,1422.0885745374212,73.0,3.0372596317376264,1.0,0.4027845695290438,16.808943715369878,12.16596154107802,0.19273648137408977,0.0,0.0,0.0,2000.9036098966149,0.8711064298045119,-0.12889357019548808,1.0,3.0,axial,circular
200.0,200.0,100.0,2.0,0.0,404.0,85.2,600.0,0.0,0.0,3020.0,0.5,100.0,30171.855845076374,1907.929309178442,98.0,3.0510403768873147,1.0,0.2998486002818765,12.577758288392603,12.126124845226476,0.19696433914969372,0.0,0.0,0.0,3341.445558908598,0.9038004500622209,-0.09619954993777913,1.0,3.0,axial,circular
200.0,200.0,100.0,2.0,0.0,404.0,85.2,600.0,0.0,0.0,3011.0,0.5,100.0,30171.855845076374,1907.929309178442,98.0,3.0510403768873147,1.0,0.2998486002818765,12.577758288392603,12.126124845226476,0.19696433914969372,0.0,0.0,0.0,3341.445558908598,0.9011070050123666,-0.09889299498763338,1.0,3.0,axial,circular
250.0,250.0,125.0,2.0,0.0,404.0,85.2,750.0,0.0,0.0,4442.0,0.5,125.0,47529.15525615998,2393.7700438194624,123.0,3.059353759244459,1.0,0.2388163753846262,10.048609095404565,12.101697960887467,0.2000069394626234,0.0,0.0,0.0,5016.567125527893,0.8854660744786842,-0.1145339255213158,1.0,3.0,axial,circular
250.0,250.0,125.0,2.0,0.0,404.0,85.2,750.0,0.0,0.0,4550.0,0.5,125.0,47529.15525615998,2393.7700438194624,123.0,3.059353759244459,1.0,0.2388163753846262,10.048609095404565,12.101697960887467,0.2000069394626234,0.0,0.0,0.0,5016.567125527893,0.9069947408550232,-0.09300525914497682,1.0,3.0,axial,circular
60.0,60.0,30.0,2.0,0.0,404.0,90.0,180.0,0.0,0.0,432.0,0.5,30.0,2463.0086404143976,547.575252183584,28.0,2.9563986309715453,1.0,0.9979682673560845,42.656608818303724,12.38255945238862,0.18071465587269242,0.0,0.0,0.0,442.89117951946366,0.9754089039856685,-0.024591096014331515,1.0,3.0,axial,circular
60.0,60.0,30.0,2.0,0.0,404.0,90.0,180.0,0.0,0.0,437.0,0.5,30.0,2463.0086404143976,547.575252183584,28.0,2.9563986309715453,1.0,0.9979682673560845,42.656608818303724,12.38255945238862,0.18071465587269242,0.0,0.0,0.0,442.89117951946366,0.98669835889291,-0.013301641107089979,1.0,3.0,axial,circular
